Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780496457,15,,Aggregated,7.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,411,0,5,5.542897622896336,3.3528399999340763,43.953904998488724,6657.0
1780496458,15,GET,/glossaries/,7.400000,0.000000,5,5,5,5,6,6,6,7,7,7,7,419,0,5,5.5405544200749235,3.3528399999340763,43.953904998488724,6657.0
1780496458,15,,Aggregated,7.400000,0.000000,5,5,5,5,6,6,6,7,7,7,7,419,0,5,5.5405544200749235,3.3528399999340763,43.953904998488724,6657.0
1780496459,15,GET,/glossaries/,7.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,423,0,5,5.536502307351697,3.3528399999340763,43.953904998488724,6657.0
1780496459,15,,Aggregated,7.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,423,0,5,5.536502307351697,3.3528399999340763,43.953904998488724,6657.0
1780496460,15,GET,/glossaries/,7.300000,0.000000,5,5,5,5,6,6,6,7,7,7,7,433,0,5,5.516899254069161,3.3528399999340763,43.953904998488724,6657.0
1780496460,15,,Aggregated,7.300000,0.000000,5,5,5,5,6,6,6,7,7,7,7,433,0,5,5.516899254069161,3.3528399999340763,43.953904998488724,6657.0
1780496461,15,GET,/glossaries/,7.500000,0.000000,5,5,5,5,6,6,6,7,7,7,7,438,0,5,5.515758488611825,3.3528399999340763,43.953904998488724,6657.0
1780496461,15,,Aggregated,7.500000,0.000000,5,5,5,5,6,6,6,7,7,7,7,438,0,5,5.515758488611825,3.3528399999340763,43.953904998488724,6657.0
1780496462,15,GET,/glossaries/,7.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,446,0,5,5.506701139032713,3.3528399999340763,43.953904998488724,6657.0
1780496462,15,,Aggregated,7.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,446,0,5,5.506701139032713,3.3528399999340763,43.953904998488724,6657.0
1780496463,15,GET,/glossaries/,7.400000,0.000000,5,5,5,5,6,6,6,7,7,7,7,454,0,5,5.502959850236788,3.3528399999340763,43.953904998488724,6657.0
1780496463,15,,Aggregated,7.400000,0.000000,5,5,5,5,6,6,6,7,7,7,7,454,0,5,5.502959850236788,3.3528399999340763,43.953904998488724,6657.0
1780496464,16,GET,/glossaries/,7.400000,0.000000,5,5,5,5,6,6,7,8,8,8,8,461,0,5,5.505498288511935,3.3528399999340763,43.953904998488724,6657.0
1780496464,16,,Aggregated,7.400000,0.000000,5,5,5,5,6,6,7,8,8,8,8,461,0,5,5.505498288511935,3.3528399999340763,43.953904998488724,6657.0
1780496465,16,GET,/glossaries/,7.200000,0.000000,5,5,5,5,6,6,6,8,8,8,8,471,0,5,5.486796651816871,3.3528399999340763,43.953904998488724,6657.0
1780496465,16,,Aggregated,7.200000,0.000000,5,5,5,5,6,6,6,8,8,8,8,471,0,5,5.486796651816871,3.3528399999340763,43.953904998488724,6657.0
1780496466,16,GET,/glossaries/,7.700000,0.000000,5,5,5,5,6,6,6,8,8,8,8,476,0,5,5.482413563037094,3.3528399999340763,43.953904998488724,6657.0
1780496466,16,,Aggregated,7.700000,0.000000,5,5,5,5,6,6,6,8,8,8,8,476,0,5,5.482413563037094,3.3528399999340763,43.953904998488724,6657.0
1780496467,16,GET,/glossaries/,7.500000,0.000000,5,5,5,5,6,6,6,8,8,8,8,483,0,5,5.481430407873884,3.3528399999340763,43.953904998488724,6657.0
1780496467,16,,Aggregated,7.500000,0.000000,5,5,5,5,6,6,6,8,8,8,8,483,0,5,5.481430407873884,3.3528399999340763,43.953904998488724,6657.0
1780496468,16,GET,/glossaries/,7.500000,0.000000,5,5,5,5,6,6,6,8,8,8,8,492,0,5,5.467473662616332,3.3528399999340763,43.953904998488724,6657.0
1780496468,16,,Aggregated,7.500000,0.000000,5,5,5,5,6,6,6,8,8,8,8,492,0,5,5.467473662616332,3.3528399999340763,43.953904998488724,6657.0
1780496469,16,GET,/glossaries/,7.300000,0.000000,5,5,5,5,6,6,6,8,8,8,8,501,0,5,5.458907237537237,3.3528399999340763,43.953904998488724,6657.0
1780496469,16,,Aggregated,7.300000,0.000000,5,5,5,5,6,6,6,8,8,8,8,501,0,5,5.458907237537237,3.3528399999340763,43.953904998488724,6657.0
1780496470,16,GET,/glossaries/,7.300000,0.000000,5,5,5,5,6,6,6,8,8,8,8,510,0,5,5.446592403927307,3.3528399999340763,43.953904998488724,6657.0
1780496470,16,,Aggregated,7.300000,0.000000,5,5,5,5,6,6,6,8,8,8,8,510,0,5,5.446592403927307,3.3528399999340763,43.953904998488724,6657.0
1780496471,16,GET,/glossaries/,7.300000,0.000000,5,5,5,5,6,6,6,8,8,8,8,516,0,5,5.441735333332935,3.3528399999340763,43.953904998488724,6657.0
1780496471,16,,Aggregated,7.300000,0.000000,5,5,5,5,6,6,6,8,8,8,8,516,0,5,5.441735333332935,3.3528399999340763,43.953904998488724,6657.0
1780496472,17,GET,/glossaries/,7.800000,0.000000,5,5,5,5,6,6,7,8,8,8,8,526,0,5,5.437102629279418,3.3528399999340763,43.953904998488724,6657.0
1780496472,17,,Aggregated,7.800000,0.000000,5,5,5,5,6,6,7,8,8,8,8,526,0,5,5.437102629279418,3.3528399999340763,43.953904998488724,6657.0
1780496473,17,GET,/glossaries/,7.600000,0.000000,5,5,5,5,6,6,6,7,7,7,7,533,0,5,5.43779831706565,3.3528399999340763,43.953904998488724,6657.0
1780496473,17,,Aggregated,7.600000,0.000000,5,5,5,5,6,6,6,7,7,7,7,533,0,5,5.43779831706565,3.3528399999340763,43.953904998488724,6657.0
1780496474,17,GET,/glossaries/,7.900000,0.000000,5,5,5,5,6,6,6,7,7,7,7,543,0,5,5.430301758739278,3.3528399999340763,43.953904998488724,6657.0
1780496474,17,,Aggregated,7.900000,0.000000,5,5,5,5,6,6,6,7,7,7,7,543,0,5,5.430301758739278,3.3528399999340763,43.953904998488724,6657.0
1780496475,17,GET,/glossaries/,8.100000,0.000000,5,5,5,5,6,6,6,7,7,7,7,551,0,5,5.4240562685944065,3.3528399999340763,43.953904998488724,6657.0
1780496475,17,,Aggregated,8.100000,0.000000,5,5,5,5,6,6,6,7,7,7,7,551,0,5,5.4240562685944065,3.3528399999340763,43.953904998488724,6657.0
1780496476,17,GET,/glossaries/,7.800000,0.000000,5,5,5,5,6,6,6,7,7,7,7,559,0,5,5.41373086760974,3.3528399999340763,43.953904998488724,6657.0
1780496476,17,,Aggregated,7.800000,0.000000,5,5,5,5,6,6,6,7,7,7,7,559,0,5,5.41373086760974,3.3528399999340763,43.953904998488724,6657.0
1780496477,17,GET,/glossaries/,8.100000,0.000000,5,5,5,5,5,6,6,7,7,7,7,566,0,5,5.408310466417573,3.3528399999340763,43.953904998488724,6657.0
1780496477,17,,Aggregated,8.100000,0.000000,5,5,5,5,5,6,6,7,7,7,7,566,0,5,5.408310466417573,3.3528399999340763,43.953904998488724,6657.0
1780496478,17,GET,/glossaries/,8.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,574,0,5,5.405145331000636,3.3528399999340763,43.953904998488724,6657.0
1780496478,17,,Aggregated,8.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,574,0,5,5.405145331000636,3.3528399999340763,43.953904998488724,6657.0
1780496479,17,GET,/glossaries/,8.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,584,0,5,5.402605933207032,3.3528399999340763,43.953904998488724,6657.0
1780496479,17,,Aggregated,8.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,584,0,5,5.402605933207032,3.3528399999340763,43.953904998488724,6657.0
1780496480,18,GET,/glossaries/,8.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,594,0,5,5.399144249152564,3.3528399999340763,43.953904998488724,6657.0
1780496480,18,,Aggregated,8.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,594,0,5,5.399144249152564,3.3528399999340763,43.953904998488724,6657.0
1780496481,18,GET,/glossaries/,8.200000,0.000000,5,5,5,6,6,6,7,7,7,7,7,603,0,5,5.397642217244078,3.3528399999340763,43.953904998488724,6657.0
1780496481,18,,Aggregated,8.200000,0.000000,5,5,5,6,6,6,7,7,7,7,7,603,0,5,5.397642217244078,3.3528399999340763,43.953904998488724,6657.0
1780496482,18,GET,/glossaries/,8.400000,0.000000,5,5,6,6,6,7,7,7,7,7,7,611,0,5,5.399771643206729,3.3528399999340763,43.953904998488724,6657.0
1780496482,18,,Aggregated,8.400000,0.000000,5,5,6,6,6,7,7,7,7,7,7,611,0,5,5.399771643206729,3.3528399999340763,43.953904998488724,6657.0
1780496483,18,GET,/glossaries/,8.500000,0.000000,5,5,5,6,6,7,7,7,7,7,7,619,0,5,5.397050659126301,3.3528399999340763,43.953904998488724,6657.0
1780496483,18,,Aggregated,8.500000,0.000000,5,5,5,6,6,7,7,7,7,7,7,619,0,5,5.397050659126301,3.3528399999340763,43.953904998488724,6657.0
1780496484,18,GET,/glossaries/,8.600000,0.000000,5,5,5,6,6,7,7,7,7,7,7,630,0,5,5.386942931744714,3.3528399999340763,43.953904998488724,6657.0
1780496484,18,,Aggregated,8.600000,0.000000,5,5,5,6,6,7,7,7,7,7,7,630,0,5,5.386942931744714,3.3528399999340763,43.953904998488724,6657.0
1780496485,18,GET,/glossaries/,8.300000,0.000000,5,5,5,6,6,7,7,7,7,7,7,639,0,5,5.380630788734184,3.3528399999340763,43.953904998488724,6657.0
1780496485,18,,Aggregated,8.300000,0.000000,5,5,5,6,6,7,7,7,7,7,7,639,0,5,5.380630788734184,3.3528399999340763,43.953904998488724,6657.0
1780496486,18,GET,/glossaries/,8.600000,0.000000,5,5,5,6,6,7,7,7,7,7,7,647,0,5,5.376134007724677,3.3528399999340763,43.953904998488724,6657.0
1780496486,18,,Aggregated,8.600000,0.000000,5,5,5,6,6,7,7,7,7,7,7,647,0,5,5.376134007724677,3.3528399999340763,43.953904998488724,6657.0
1780496487,18,GET,/glossaries/,8.700000,0.000000,5,5,5,6,6,7,7,7,7,7,7,658,0,5,5.364439802424855,3.3528399999340763,43.953904998488724,6657.0
1780496487,18,,Aggregated,8.700000,0.000000,5,5,5,6,6,7,7,7,7,7,7,658,0,5,5.364439802424855,3.3528399999340763,43.953904998488724,6657.0
1780496488,19,GET,/glossaries/,8.800000,0.000000,5,5,5,6,6,7,7,8,8,8,8,670,0,5,5.364391028353512,3.3528399999340763,43.953904998488724,6657.0
1780496488,19,,Aggregated,8.800000,0.000000,5,5,5,6,6,7,7,8,8,8,8,670,0,5,5.364391028353512,3.3528399999340763,43.953904998488724,6657.0
1780496489,19,GET,/glossaries/,9.100000,0.000000,5,5,5,5,6,6,7,8,8,8,8,679,0,5,5.355094751098042,3.3528399999340763,43.953904998488724,6657.0
1780496489,19,,Aggregated,9.100000,0.000000,5,5,5,5,6,6,7,8,8,8,8,679,0,5,5.355094751098042,3.3528399999340763,43.953904998488724,6657.0
1780496490,19,GET,/glossaries/,9.300000,0.000000,5,5,5,6,6,6,7,8,8,8,8,685,0,5,5.354579839408572,3.3528399999340763,43.953904998488724,6657.0
1780496490,19,,Aggregated,9.300000,0.000000,5,5,5,6,6,6,7,8,8,8,8,685,0,5,5.354579839408572,3.3528399999340763,43.953904998488724,6657.0
1780496491,19,GET,/glossaries/,9.600000,0.000000,5,5,5,5,6,6,7,8,8,8,8,696,0,5,5.353923807464964,3.3528399999340763,43.953904998488724,6657.0
1780496491,19,,Aggregated,9.600000,0.000000,5,5,5,5,6,6,7,8,8,8,8,696,0,5,5.353923807464964,3.3528399999340763,43.953904998488724,6657.0
1780496492,19,GET,/glossaries/,9.400000,0.000000,5,5,5,5,6,6,7,8,8,8,8,707,0,5,5.355542987258154,3.3528399999340763,43.953904998488724,6657.0
1780496492,19,,Aggregated,9.400000,0.000000,5,5,5,5,6,6,7,8,8,8,8,707,0,5,5.355542987258154,3.3528399999340763,43.953904998488724,6657.0
1780496493,19,GET,/glossaries/,9.100000,0.000000,5,5,5,5,6,6,7,8,8,8,8,715,0,5,5.350905455929456,3.3528399999340763,43.953904998488724,6657.0
1780496493,19,,Aggregated,9.100000,0.000000,5,5,5,5,6,6,7,8,8,8,8,715,0,5,5.350905455929456,3.3528399999340763,43.953904998488724,6657.0
1780496494,19,GET,/glossaries/,9.300000,0.000000,5,5,5,5,6,6,7,8,8,8,8,726,0,5,5.343560820923206,3.3528399999340763,43.953904998488724,6657.0
1780496494,19,,Aggregated,9.300000,0.000000,5,5,5,5,6,6,7,8,8,8,8,726,0,5,5.343560820923206,3.3528399999340763,43.953904998488724,6657.0
1780496495,19,GET,/glossaries/,9.700000,0.000000,5,5,5,5,6,6,7,8,8,8,8,732,0,5,5.339696990422901,3.3528399999340763,43.953904998488724,6657.0
1780496495,19,,Aggregated,9.700000,0.000000,5,5,5,5,6,6,7,8,8,8,8,732,0,5,5.339696990422901,3.3528399999340763,43.953904998488724,6657.0
1780496496,20,GET,/glossaries/,9.500000,0.000000,5,5,5,5,6,6,7,8,8,8,8,747,0,5,5.3324361365272175,3.3528399999340763,43.953904998488724,6657.0
1780496496,20,,Aggregated,9.500000,0.000000,5,5,5,5,6,6,7,8,8,8,8,747,0,5,5.3324361365272175,3.3528399999340763,43.953904998488724,6657.0
1780496497,20,GET,/glossaries/,9.800000,0.000000,5,5,5,5,6,6,7,7,7,7,7,755,0,5,5.333622176141751,3.3528399999340763,43.953904998488724,6657.0
1780496497,20,,Aggregated,9.800000,0.000000,5,5,5,5,6,6,7,7,7,7,7,755,0,5,5.333622176141751,3.3528399999340763,43.953904998488724,6657.0
1780496498,20,GET,/glossaries/,9.600000,0.000000,5,5,5,5,6,6,7,7,7,7,7,766,0,5,5.322955266297493,3.3528399999340763,43.953904998488724,6657.0
1780496498,20,,Aggregated,9.600000,0.000000,5,5,5,5,6,6,7,7,7,7,7,766,0,5,5.322955266297493,3.3528399999340763,43.953904998488724,6657.0
1780496499,20,GET,/glossaries/,9.800000,0.000000,5,5,5,5,6,6,7,7,7,7,7,776,0,5,5.315419926525286,3.101308999248431,43.953904998488724,6657.0
1780496499,20,,Aggregated,9.800000,0.000000,5,5,5,5,6,6,7,7,7,7,7,776,0,5,5.315419926525286,3.101308999248431,43.953904998488724,6657.0
1780496500,20,GET,/glossaries/,9.600000,0.000000,5,5,5,5,6,6,6,7,7,7,7,789,0,5,5.3067608605649585,3.101308999248431,43.953904998488724,6657.0
1780496500,20,,Aggregated,9.600000,0.000000,5,5,5,5,6,6,6,7,7,7,7,789,0,5,5.3067608605649585,3.101308999248431,43.953904998488724,6657.0
1780496501,20,GET,/glossaries/,9.600000,0.000000,5,5,5,5,5,6,6,7,7,7,7,800,0,5,5.297156502483631,3.101308999248431,43.953904998488724,6657.0
1780496501,20,,Aggregated,9.600000,0.000000,5,5,5,5,5,6,6,7,7,7,7,800,0,5,5.297156502483631,3.101308999248431,43.953904998488724,6657.0
1780496502,20,GET,/glossaries/,9.800000,0.000000,5,5,5,5,5,6,6,6,7,7,7,811,0,5,5.293230395794347,3.101308999248431,43.953904998488724,6657.0
1780496502,20,,Aggregated,9.800000,0.000000,5,5,5,5,5,6,6,6,7,7,7,811,0,5,5.293230395794347,3.101308999248431,43.953904998488724,6657.0
1780496503,20,GET,/glossaries/,10.400000,0.000000,5,5,5,5,6,6,6,6,7,7,7,820,0,5,5.296579203644708,3.101308999248431,43.953904998488724,6657.0
1780496503,20,,Aggregated,10.400000,0.000000,5,5,5,5,6,6,6,6,7,7,7,820,0,5,5.296579203644708,3.101308999248431,43.953904998488724,6657.0
1780496504,21,GET,/glossaries/,10.300000,0.000000,5,5,5,5,6,6,6,7,8,8,8,831,0,5,5.298117679888872,3.101308999248431,43.953904998488724,6657.0
1780496504,21,,Aggregated,10.300000,0.000000,5,5,5,5,6,6,6,7,8,8,8,831,0,5,5.298117679888872,3.101308999248431,43.953904998488724,6657.0
1780496505,21,GET,/glossaries/,10.400000,0.000000,5,5,5,5,6,6,6,6,8,8,8,844,0,5,5.289414476286145,3.101308999248431,43.953904998488724,6657.0
1780496505,21,,Aggregated,10.400000,0.000000,5,5,5,5,6,6,6,6,8,8,8,844,0,5,5.289414476286145,3.101308999248431,43.953904998488724,6657.0
1780496506,21,GET,/glossaries/,10.700000,0.000000,5,5,5,5,6,6,6,6,8,8,8,850,0,5,5.286891029395252,3.101308999248431,43.953904998488724,6657.0
1780496506,21,,Aggregated,10.700000,0.000000,5,5,5,5,6,6,6,6,8,8,8,850,0,5,5.286891029395252,3.101308999248431,43.953904998488724,6657.0
1780496507,21,GET,/glossaries/,10.300000,0.000000,5,5,5,5,6,6,7,7,8,8,8,862,0,5,5.281730852651692,3.101308999248431,43.953904998488724,6657.0
1780496507,21,,Aggregated,10.300000,0.000000,5,5,5,5,6,6,7,7,8,8,8,862,0,5,5.281730852651692,3.101308999248431,43.953904998488724,6657.0
1780496508,21,GET,/glossaries/,10.900000,0.000000,5,5,5,5,6,6,7,7,8,8,8,873,0,5,5.275084882000196,3.101308999248431,43.953904998488724,6657.0
1780496508,21,,Aggregated,10.900000,0.000000,5,5,5,5,6,6,7,7,8,8,8,873,0,5,5.275084882000196,3.101308999248431,43.953904998488724,6657.0
1780496509,21,GET,/glossaries/,10.400000,0.000000,5,5,5,5,6,6,7,7,8,8,8,880,0,5,5.273295419301989,3.101308999248431,43.953904998488724,6657.0
1780496509,21,,Aggregated,10.400000,0.000000,5,5,5,5,6,6,7,7,8,8,8,880,0,5,5.273295419301989,3.101308999248431,43.953904998488724,6657.0
1780496510,21,GET,/glossaries/,10.900000,0.000000,5,5,5,5,6,6,7,7,8,8,8,892,0,5,5.264657866576072,2.9620410005009035,43.953904998488724,6657.0
1780496510,21,,Aggregated,10.900000,0.000000,5,5,5,5,6,6,7,7,8,8,8,892,0,5,5.264657866576072,2.9620410005009035,43.953904998488724,6657.0
1780496511,21,GET,/glossaries/,10.600000,0.000000,5,5,5,6,6,6,7,8,8,8,8,900,0,5,5.26283911775762,2.9620410005009035,43.953904998488724,6657.0
1780496511,21,,Aggregated,10.600000,0.000000,5,5,5,6,6,6,7,8,8,8,8,900,0,5,5.26283911775762,2.9620410005009035,43.953904998488724,6657.0
1780496512,22,GET,/glossaries/,10.400000,0.000000,5,5,5,6,6,7,7,8,8,8,8,910,0,5,5.263162719761517,2.9620410005009035,43.953904998488724,6657.0
1780496512,22,,Aggregated,10.400000,0.000000,5,5,5,6,6,7,7,8,8,8,8,910,0,5,5.263162719761517,2.9620410005009035,43.953904998488724,6657.0
1780496513,22,GET,/glossaries/,10.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,924,0,5,5.25877180950386,2.9620410005009035,43.953904998488724,6657.0
1780496513,22,,Aggregated,10.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,924,0,5,5.25877180950386,2.9620410005009035,43.953904998488724,6657.0
1780496514,22,GET,/glossaries/,10.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,934,0,5,5.255073908973607,2.9620410005009035,43.953904998488724,6657.0
1780496514,22,,Aggregated,10.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,934,0,5,5.255073908973607,2.9620410005009035,43.953904998488724,6657.0
1780496515,22,GET,/glossaries/,9.800000,0.000000,5,5,5,5,6,6,7,7,7,7,7,944,0,5,5.252481028580822,2.9620410005009035,43.953904998488724,6657.0
1780496515,22,,Aggregated,9.800000,0.000000,5,5,5,5,6,6,7,7,7,7,7,944,0,5,5.252481028580822,2.9620410005009035,43.953904998488724,6657.0
1780496516,22,GET,/glossaries/,10.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,956,0,5,5.252016380732073,2.9620410005009035,43.953904998488724,6657.0
1780496516,22,,Aggregated,10.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,956,0,5,5.252016380732073,2.9620410005009035,43.953904998488724,6657.0
1780496517,22,GET,/glossaries/,10.300000,0.000000,5,5,5,5,6,6,7,7,7,7,7,964,0,5,5.250239687735242,2.9620410005009035,43.953904998488724,6657.0
1780496517,22,,Aggregated,10.300000,0.000000,5,5,5,5,6,6,7,7,7,7,7,964,0,5,5.250239687735242,2.9620410005009035,43.953904998488724,6657.0
1780496518,22,GET,/glossaries/,10.000000,0.000000,5,5,5,5,6,6,7,7,7,7,7,977,0,5,5.2499197932224035,2.9620410005009035,43.953904998488724,6657.0
1780496518,22,,Aggregated,10.000000,0.000000,5,5,5,5,6,6,7,7,7,7,7,977,0,5,5.2499197932224035,2.9620410005009035,43.953904998488724,6657.0
1780496519,22,GET,/glossaries/,10.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,987,0,5,5.24795079126571,2.9620410005009035,43.953904998488724,6657.0
1780496519,22,,Aggregated,10.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,987,0,5,5.24795079126571,2.9620410005009035,43.953904998488724,6657.0
1780496520,23,GET,/glossaries/,10.100000,0.000000,5,5,5,6,6,6,7,7,7,7,7,999,0,5,5.245850480457045,2.9620410005009035,43.953904998488724,6657.0
1780496520,23,,Aggregated,10.100000,0.000000,5,5,5,6,6,6,7,7,7,7,7,999,0,5,5.245850480457045,2.9620410005009035,43.953904998488724,6657.0
1780496521,23,GET,/glossaries/,10.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1011,0,5,5.238441276930215,2.9620410005009035,43.953904998488724,6657.0
1780496521,23,,Aggregated,10.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1011,0,5,5.238441276930215,2.9620410005009035,43.953904998488724,6657.0
1780496522,23,GET,/glossaries/,10.700000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1022,0,5,5.232381304281858,2.9620410005009035,43.953904998488724,6657.0
1780496522,23,,Aggregated,10.700000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1022,0,5,5.232381304281858,2.9620410005009035,43.953904998488724,6657.0
1780496523,23,GET,/glossaries/,10.600000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1033,0,5,5.226707912851825,2.9620410005009035,43.953904998488724,6657.0
1780496523,23,,Aggregated,10.600000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1033,0,5,5.226707912851825,2.9620410005009035,43.953904998488724,6657.0
1780496524,23,GET,/glossaries/,11.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1045,0,5,5.2272662545247846,2.9620410005009035,43.953904998488724,6657.0
1780496524,23,,Aggregated,11.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1045,0,5,5.2272662545247846,2.9620410005009035,43.953904998488724,6657.0
1780496525,23,GET,/glossaries/,11.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1056,0,5,5.224131678952896,2.9620410005009035,43.953904998488724,6657.0
1780496525,23,,Aggregated,11.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1056,0,5,5.224131678952896,2.9620410005009035,43.953904998488724,6657.0
1780496526,23,GET,/glossaries/,10.900000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1066,0,5,5.223959275769936,2.9620410005009035,43.953904998488724,6657.0
1780496526,23,,Aggregated,10.900000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1066,0,5,5.223959275769936,2.9620410005009035,43.953904998488724,6657.0
1780496527,23,GET,/glossaries/,11.000000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1078,0,5,5.221154987916187,2.9620410005009035,43.953904998488724,6657.0
1780496527,23,,Aggregated,11.000000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1078,0,5,5.221154987916187,2.9620410005009035,43.953904998488724,6657.0
1780496528,24,GET,/glossaries/,11.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1094,0,5,5.215034121549378,2.9620410005009035,43.953904998488724,6657.0
1780496528,24,,Aggregated,11.100000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1094,0,5,5.215034121549378,2.9620410005009035,43.953904998488724,6657.0
1780496529,24,GET,/glossaries/,11.000000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1108,0,5,5.206691583013843,2.9620410005009035,43.953904998488724,6657.0
1780496529,24,,Aggregated,11.000000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1108,0,5,5.206691583013843,2.9620410005009035,43.953904998488724,6657.0
1780496530,24,GET,/glossaries/,11.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1118,0,5,5.203384651142841,2.9620410005009035,43.953904998488724,6657.0
1780496530,24,,Aggregated,11.400000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1118,0,5,5.203384651142841,2.9620410005009035,43.953904998488724,6657.0
1780496531,24,GET,/glossaries/,11.700000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1131,0,5,5.195108259039975,2.9620410005009035,43.953904998488724,6657.0
1780496531,24,,Aggregated,11.700000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1131,0,5,5.195108259039975,2.9620410005009035,43.953904998488724,6657.0
1780496532,24,GET,/glossaries/,12.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1141,0,5,5.191377119171545,2.9620410005009035,43.953904998488724,6657.0
1780496532,24,,Aggregated,12.200000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1141,0,5,5.191377119171545,2.9620410005009035,43.953904998488724,6657.0
1780496533,24,GET,/glossaries/,11.900000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1153,0,5,5.192602938397316,2.9620410005009035,43.953904998488724,6657.0
1780496533,24,,Aggregated,11.900000,0.000000,5,5,5,5,6,6,7,7,7,7,7,1153,0,5,5.192602938397316,2.9620410005009035,43.953904998488724,6657.0
1780496534,24,GET,/glossaries/,12.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,1165,0,5,5.190751360488387,2.9620410005009035,43.953904998488724,6657.0
1780496534,24,,Aggregated,12.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,1165,0,5,5.190751360488387,2.9620410005009035,43.953904998488724,6657.0
1780496535,24,GET,/glossaries/,12.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,1178,0,5,5.185498426122797,2.9620410005009035,43.953904998488724,6657.0
1780496535,24,,Aggregated,12.000000,0.000000,5,5,5,5,6,6,6,7,7,7,7,1178,0,5,5.185498426122797,2.9620410005009035,43.953904998488724,6657.0
1780496536,25,GET,/glossaries/,12.100000,0.000000,5,5,5,5,6,6,6,7,7,7,7,1191,0,5,5.181357661608248,2.9620410005009035,43.953904998488724,6657.0
1780496536,25,,Aggregated,12.100000,0.000000,5,5,5,5,6,6,6,7,7,7,7,1191,0,5,5.181357661608248,2.9620410005009035,43.953904998488724,6657.0
1780496537,25,GET,/glossaries/,12.000000,0.000000,5,5,5,5,6,6,6,6,7,7,7,1201,0,5,5.176779216465144,2.9620410005009035,43.953904998488724,6657.0
1780496537,25,,Aggregated,12.000000,0.000000,5,5,5,5,6,6,6,6,7,7,7,1201,0,5,5.176779216465144,2.9620410005009035,43.953904998488724,6657.0
1780496538,25,GET,/glossaries/,12.300000,0.000000,5,5,5,5,6,6,6,6,7,7,7,1214,0,5,5.171288498329458,2.9620410005009035,43.953904998488724,6657.0
1780496538,25,,Aggregated,12.300000,0.000000,5,5,5,5,6,6,6,6,7,7,7,1214,0,5,5.171288498329458,2.9620410005009035,43.953904998488724,6657.0
1780496539,25,GET,/glossaries/,12.500000,0.000000,5,5,5,5,6,6,6,6,7,7,7,1227,0,5,5.17038996004539,2.9620410005009035,43.953904998488724,6657.0
1780496539,25,,Aggregated,12.500000,0.000000,5,5,5,5,6,6,6,6,7,7,7,1227,0,5,5.17038996004539,2.9620410005009035,43.953904998488724,6657.0
